2014.03.25,13:00,1.38171,1.38178,1.38040,1.38065,2527
2014.03.25,14:00,1.38064,1.38173,1.37845,1.37919,5350
2014.03.25,15:00,1.37919,1.37923,1.37787,1.37829,5681
2014.03.25,16:00,1.37816,1.37993,1.37753,1.37941,5541
2014.03.25,17:00,1.37941,1.38042,1.37704,1.37766,5641
2014.03.25,18:00,1.37765,1.38113,1.37490,1.38010,8832
2014.03.25,19:00,1.38013,1.38448,1.37994,1.38262,7549
2014.03.25,20:00,1.38261,1.38295,1.38161,1.38257,3156
2014.03.25,21:00,1.38255,1.38298,1.38205,1.38243,2188
2014.03.25,22:00,1.38244,1.38273,1.38221,1.38261,879
2014.03.25,23:00,1.38261,1.38269,1.38226,1.38259,748
2014.03.26,00:00,1.38259,1.38275,1.38235,1.38250,996
2014.03.26,01:00,1.38249,1.38263,1.38166,1.38197,997
2014.03.26,02:00,1.38196,1.38231,1.38168,1.38199,1580
2014.03.26,03:00,1.38199,1.38218,1.38131,1.38160,1423
2014.03.26,04:00,1.38160,1.38183,1.38135,1.38167,1094
2014.03.26,05:00,1.38167,1.38171,1.38102,1.38125,1630
2014.03.26,06:00,1.38123,1.38142,1.38089,1.38096,1397
2014.03.26,07:00,1.38095,1.38112,1.38046,1.38063,1381
2014.03.26,08:00,1.38063,1.38111,1.38051,1.38093,1458
2014.03.26,09:00,1.38093,1.38186,1.38046,1.38157,2850
2014.03.26,10:00,1.38157,1.38212,1.37897,1.37962,4334
2014.03.26,11:00,1.37962,1.38032,1.37933,1.37990,3186
2014.03.26,12:00,1.37999,1.38032,1.37925,1.37994,3435
2014.03.26,13:00,1.37994,1.38035,1.37868,1.37896,2932
2014.03.26,14:00,1.37898,1.38013,1.37821,1.37936,5263
2014.03.26,15:00,1.37935,1.37997,1.37814,1.37942,5041
2014.03.26,16:00,1.37941,1.37963,1.37847,1.37913,3842
2014.03.26,17:00,1.37913,1.37962,1.37802,1.37855,3828
2014.03.26,18:00,1.37856,1.38082,1.37783,1.37863,5111
2014.03.26,19:00,1.37863,1.38089,1.37762,1.37884,6204
2014.03.26,20:00,1.37884,1.37936,1.37829,1.37935,2724
2014.03.26,21:00,1.37936,1.37978,1.37889,1.37938,2130
2014.03.26,22:00,1.37938,1.37955,1.37785,1.37785,1852
2014.03.26,23:00,1.37786,1.37877,1.37784,1.37850,898
2014.03.27,00:00,1.37848,1.37904,1.37810,1.37830,1217
2014.03.27,01:00,1.37834,1.37864,1.37776,1.37854,1437
2014.03.27,02:00,1.37851,1.37967,1.37822,1.37880,2417
2014.03.27,03:00,1.37881,1.37885,1.37828,1.37854,1313
2014.03.27,04:00,1.37855,1.37884,1.37820,1.37852,1138
2014.03.27,05:00,1.37851,1.37863,1.37813,1.37822,1427
2014.03.27,06:00,1.37823,1.37876,1.37810,1.37863,1715
2014.03.27,07:00,1.37863,1.37943,1.37861,1.37898,1429
2014.03.27,08:00,1.37897,1.37899,1.37797,1.37808,1922
2014.03.27,09:00,1.37808,1.37874,1.37689,1.37730,3615
2014.03.27,10:00,1.37730,1.37735,1.37544,1.37643,5533
2014.03.27,11:00,1.37645,1.37719,1.37531,1.37556,4747
2014.03.27,12:00,1.37556,1.37572,1.37406,1.37566,5022
2014.03.27,13:00,1.37567,1.37709,1.37510,1.37651,3506
2014.03.27,14:00,1.37651,1.37697,1.37490,1.37610,5138
2014.03.27,15:00,1.37611,1.37789,1.37549,1.37698,6562
2014.03.27,16:00,1.37698,1.37752,1.37580,1.37590,6363
2014.03.27,17:00,1.37589,1.37721,1.37363,1.37394,5140
2014.03.27,18:00,1.37393,1.37535,1.37283,1.37426,5815
2014.03.27,19:00,1.37426,1.37461,1.37370,1.37456,2913
2014.03.27,20:00,1.37455,1.37486,1.37411,1.37467,1797
2014.03.27,21:00,1.37467,1.37485,1.37372,1.37405,1841
2014.03.27,22:00,1.37405,1.37439,1.37396,1.37401,1134
2014.03.27,23:00,1.37408,1.37458,1.37394,1.37409,1049
2014.03.28,00:00,1.37410,1.37451,1.37399,1.37437,861
2014.03.28,01:00,1.37436,1.37436,1.37384,1.37404,844
